Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,643,Russian Federation,RUS,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,73,,,,73,,51000,,,0
H5,2018,2018,2018,6,1,1,Import,643,Russian Federation,RUS,703,Slovakia,SVK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,37,,,,37,,101197,,,0
H5,2018,2018,2018,6,1,1,Import,643,Russian Federation,RUS,752,Sweden,SWE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,49528,,,0
H5,2018,2018,2018,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,946,,,,946,,345203,,,0
H5,2018,2018,2018,6,1,1,Import,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,503,,,,503,,261638,,,0
H5,2018,2018,2018,6,1,2,Export,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,1500,,,0
H5,2018,2018,2018,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,165,,,,165,,258201,,,0
H5,2018,2018,2018,6,1,2,Export,643,Russian Federation,RUS,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,123,,,,123,,39602,,,0
H5,2018,2018,2018,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,1077,,,0
H5,2018,2018,2018,6,1,1,Import,646,Rwanda,RWA,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,374,,,0
H5,2018,2018,2018,6,1,1,Import,646,Rwanda,RWA,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,702,,,0
H5,2018,2018,2018,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,492,,,,492,,8258,,,6
H5,2018,2018,2018,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2771,,,,2771,,16779,,,0
H5,2018,2018,2018,6,1,2,Export,688,Serbia,SRB,70,Bosnia Herzegovina,BIH,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2759,,,,2759,,16601,,,0
H5,2018,2018,2018,6,1,1,Import,688,Serbia,SRB,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,27,,,,27,,355,,,0
H5,2018,2018,2018,6,1,2,Export,688,Serbia,SRB,499,Montenegro,MNE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,12,,,,12,,178,,,0
H5,2018,2018,2018,6,1,1,Import,688,Serbia,SRB,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,409,,,,409,,6949,,,0
H5,2018,2018,2018,6,1,1,Import,688,Serbia,SRB,705,Slovenia,SVN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,57,,,0
H5,2018,2018,2018,6,1,1,Import,688,Serbia,SRB,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,53,,,,53,,897,,,6
H5,2018,2018,2018,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,238,,,,238,,903,,,0
H5,2018,2018,2018,6,1,1,Import,690,Seychelles,SYC,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,78,,,0
H5,2018,2018,2018,6,1,1,Import,690,Seychelles,SYC,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,20,,,0
H5,2018,2018,2018,6,1,1,Import,690,Seychelles,SYC,705,Slovenia,SVN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,14,,,,14,,514,,,0
H5,2018,2018,2018,6,1,1,Import,690,Seychelles,SYC,784,United Arab Emirates,ARE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,215,,,,215,,289,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3999326,,,,3999326,,142255609,,,6
H5,2018,2018,2018,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,65527,,,,65527,,3479591,,,6
H5,2018,2018,2018,6,1,1,Import,699,India,IND,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,1466,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,3,,,6
H5,2018,2018,2018,6,1,1,Import,699,India,IND,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,573,,,,573,,44251,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3461999,,,,3461999,,123906266,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,51397,,,,51397,,2772366,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1204,,,,1204,,93496,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,327,,,,327,,451237,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,266,Gabon,GAB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,50,,,,50,,882,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1654,,,,1654,,652727,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,141,,,,141,,6023,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,4793,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,30,,,,30,,237,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,879,,,,879,,303671,,,6
H5,2018,2018,2018,6,1,1,Import,699,India,IND,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,109,,,,109,,46270,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1015,,,,1015,,718950,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,133,,,,133,,38983,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,47,,,,47,,39683,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,113,,,,113,,53476,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,493007,,,,493007,,7514042,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,13119,,,,13119,,582098,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,524,Nepal,NPL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,418,,,,418,,3848,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,10,,,,10,,14570,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,584,Marshall Isds,MHL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,120,,,,120,,219,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,608,Philippines,PHL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,79,,,,79,,154209,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,616,Poland,POL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,20,,,,20,,6121,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,616,Poland,POL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,35075,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,101,,,,101,,71451,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,25,,,,25,,2471,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,690,Seychelles,SYC,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,20,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,12877,,,,12877,,1885037,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,710,South Africa,ZAF,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,208,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,14364,,,,14364,,1947194,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,784,United Arab Emirates,ARE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,63035,,,0
H5,2018,2018,2018,6,1,2,Export,699,India,IND,784,United Arab Emirates,ARE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,78,,,,78,,515,,,6
H5,2018,2018,2018,6,1,2,Export,699,India,IND,800,Uganda,UGA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,50,,,,50,,696,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,804,Ukraine,UKR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1625,,,,1625,,294342,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,620,,,,620,,53370,,,6
H5,2018,2018,2018,6,1,1,Import,699,India,IND,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8600,,,,8600,,3936641,,,6
H5,2018,2018,2018,6,1,2,Export,699,India,IND,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,40,,,,40,,35240,,,6
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2085012,,,,2085012,,1959822111,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2858702,,,,2858702,,1004278921,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,20,Andorra,AND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,66902,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,3167,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6369,,,,6369,,3474866,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,818,,,,818,,298546,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19701,,,,19701,,18854910,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,50,Bangladesh,BGD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,498,,,,498,,368,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1149,,,,1149,,676490,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,14,,,,14,,56781,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,64,Bhutan,BTN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,1498,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,76,Brazil,BRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,16,,,,16,,87,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,4571,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,112,Belarus,BLR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,308,,,,308,,96028,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,82,,,,82,,39472,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,269,,,,269,,1420758,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,158334,,,,158334,,74284084,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,142049,,,,142049,,141121641,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,203,Czechia,CZE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7,,,,7,,15402,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,18519,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,61566,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,246,Finland,FIN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,227,,,,227,,168720,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,246,Finland,FIN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,26,,,,26,,82533,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,43442,,,,43442,,67989061,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7921,,,,7921,,6975863,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,69191,,,,69191,,39108906,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,65714,,,,65714,,44707690,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,31,,,,31,,16379,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,66132,,,,66132,,1667499,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,13,,,,13,,1037,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,352,Iceland,ISL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,16364,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,360,Indonesia,IDN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,52588,,,,52588,,9243396,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,360,Indonesia,IDN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,18233,,,,18233,,5539177,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,372,Ireland,IRL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1988,,,,1988,,8303988,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,372,Ireland,IRL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1130,,,,1130,,294157,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,127,,,,127,,73737,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4277,,,,4277,,4238472,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19324,,,,19324,,13806445,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8924,,,,8924,,13192232,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,513474,,,,513474,,324808930,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,174727,,,,174727,,104476311,,,0
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,154330,,,,154330,,52608359,,,0
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1079623,,,,1079623,,341554007,,,0
